MONTH,DAY_OF_MONTH,DAY_OF_WEEK,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew_Point,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT
12,11,3,-14.0,80,301.0,360,346,440,33,33.0,0.0,30.19,9,18,36
12,11,3,-6.0,409,2586.0,420,414,649,33,33.0,0.0,30.28,19,17,38
12,11,3,14.0,252,1391.0,400,414,592,33,33.0,0.0,30.28,19,17,35
12,11,3,6.0,352,2153.0,455,461,687,33,33.0,0.0,30.28,37,32,41
12,11,3,-8.0,163,740.0,470,462,573,33,33.0,0.0,30.28,37,32,36
12,11,3,-2.0,101,301.0,474,472,575,32,32.0,0.0,30.3,37,32,40
12,11,3,0.0,201,1089.0,490,490,691,32,32.0,0.0,30.3,51,16,14
12,11,3,-3.0,75,266.0,455,507,530,32,32.0,0.0,30.3,51,16,27
12,11,3,4.0,387,2422.0,560,564,767,32,32.0,0.0,30.32,31,20,40
12,11,3,-2.0,374,2475.0,630,628,824,34,31.0,0.0,30.31,17,23,31
12,11,3,5.0,117,425.0,629,634,746,34,31.0,0.0,30.31,17,23,24
12,11,3,-3.0,83,301.0,615,635,698,34,31.0,0.0,30.31,17,23,22
12,11,3,-5.0,344,2153.0,651,646,875,34,31.0,0.0,30.31,17,23,19
12,11,3,2.0,173,944.0,647,649,820,34,31.0,0.0,30.31,17,23,31
12,11,3,-7.0,378,2475.0,660,653,858,34,30.0,0.0,30.27,17,23,39
12,11,3,-5.0,92,209.0,660,655,752,34,30.0,0.0,30.27,17,23,16
12,11,3,-1.0,400,2586.0,660,659,880,34,30.0,0.0,30.27,17,23,32
12,11,3,-2.0,193,1089.0,665,663,858,34,30.0,0.0,30.27,30,20,25
12,11,3,-7.0,385,2422.0,675,668,880,34,30.0,0.0,30.27,30,20,22
12,11,3,-10.0,200,1029.0,679,669,819,34,30.0,0.0,30.27,30,20,17
12,11,3,10.0,393,2586.0,660,670,873,34,30.0,0.0,30.27,30,20,30
12,11,3,-4.0,181,944.0,685,681,866,34,30.0,0.0,30.27,30,20,14
12,11,3,-8.0,407,2586.0,690,682,917,34,30.0,0.0,30.27,30,20,38
12,11,3,-2.0,193,1069.0,684,682,877,34,30.0,0.0,30.27,30,20,15
12,11,3,8.0,368,2248.0,675,683,863,34,30.0,0.0,30.27,30,20,34
12,11,3,-4.0,377,2475.0,689,685,886,34,30.0,0.0,30.27,30,20,28
12,11,3,-8.0,128,541.0,695,687,823,34,30.0,0.0,30.27,30,20,11
12,11,3,-5.0,381,2475.0,700,695,901,34,30.0,0.0,30.27,30,20,32
12,11,3,-3.0,174,740.0,700,697,814,34,30.0,0.0,30.27,30,20,15
12,11,3,-4.0,117,427.0,705,701,822,34,30.0,0.0,30.27,30,20,19
12,11,3,-7.0,179,1005.0,710,703,889,34,30.0,0.0,30.27,30,20,15
12,11,3,-9.0,80,213.0,713,704,793,34,30.0,0.0,30.27,30,20,32
12,11,3,-3.0,70,187.0,677,711,747,35,29.0,0.0,30.26,30,20,15
12,11,3,-13.0,121,541.0,738,725,859,35,29.0,0.0,30.26,26,25,19
12,11,3,-4.0,192,1089.0,749,745,941,35,29.0,0.0,30.26,26,25,17
12,11,3,-3.0,227,1598.0,720,746,1007,35,29.0,0.0,30.26,26,25,11
12,11,3,-3.0,380,2475.0,750,747,950,35,29.0,0.0,30.26,26,25,17
12,11,3,0.0,373,2475.0,750,750,943,35,29.0,0.0,30.26,26,25,16
12,11,3,11.0,119,425.0,740,751,859,35,29.0,0.0,30.26,26,25,13
12,11,3,-3.0,87,213.0,675,755,762,35,29.0,0.0,30.26,26,25,13
12,11,3,-3.0,181,1028.0,685,759,866,35,29.0,0.0,30.26,26,25,12
12,11,3,6.0,95,266.0,756,762,851,35,29.0,0.0,30.26,26,25,17
12,11,3,-12.0,395,2475.0,785,773,1000,35,28.0,0.0,30.26,26,25,33
12,11,3,13.0,87,213.0,761,774,848,35,28.0,0.0,30.26,26,25,14
12,11,3,-6.0,124,509.0,780,774,904,35,28.0,0.0,30.26,26,25,15
12,11,3,-3.0,80,187.0,635,782,715,35,28.0,0.0,30.26,27,43,15
12,11,3,-8.0,128,541.0,811,803,939,35,28.0,0.0,30.26,27,43,19
12,11,3,-5.0,88,228.0,810,805,898,35,28.0,0.0,30.26,27,43,12
12,11,3,-1.0,345,2153.0,810,809,1035,35,28.0,0.0,30.26,27,43,23
12,11,3,-5.0,101,301.0,815,810,916,35,28.0,0.0,30.26,27,43,31
12,11,3,-4.0,265,1521.0,815,811,1020,35,28.0,0.0,30.26,27,43,16
12,11,3,-12.0,163,765.0,824,812,927,35,28.0,0.0,30.26,27,43,28
12,11,3,-3.0,77,264.0,725,812,802,35,28.0,0.0,30.26,27,43,16
12,11,3,-5.0,147,636.0,819,814,966,35,28.0,0.0,30.26,27,43,19
12,11,3,-4.0,383,2475.0,820,816,1023,35,28.0,0.0,30.26,27,43,22
12,11,3,-3.0,115,427.0,785,818,900,35,28.0,0.0,30.26,27,43,30
12,11,3,-3.0,247,1417.0,779,831,966,35,30.0,0.0,30.27,27,43,27
12,11,3,0.0,132,636.0,839,839,971,35,30.0,0.0,30.27,27,43,31
12,11,3,-3.0,71,266.0,759,867,830,35,30.0,0.0,30.27,27,35,13
12,11,3,-1.0,378,2475.0,870,869,1068,35,30.0,0.0,30.27,27,35,14
12,11,3,-3.0,163,760.0,854,872,1017,35,30.0,0.0,30.27,27,35,13
12,11,3,-7.0,376,2475.0,880,873,1076,35,30.0,0.0,30.27,27,35,20
12,11,3,-3.0,77,187.0,735,886,812,35,30.0,0.0,30.27,27,35,18
12,11,3,11.0,83,301.0,876,887,959,35,30.0,0.0,30.27,27,35,14
12,11,3,-3.0,152,718.0,891,888,1043,35,30.0,0.0,30.27,27,35,25
12,11,3,-3.0,80,184.0,835,890,915,35,30.0,0.0,30.27,27,35,17
12,11,3,-3.0,228,1598.0,855,890,1143,35,30.0,0.0,30.27,27,35,15
12,11,3,-4.0,89,273.0,895,891,984,36,30.0,0.0,30.27,27,35,18
12,11,3,-3.0,187,1069.0,825,891,1012,36,30.0,0.0,30.27,27,35,23
12,11,3,-3.0,368,2248.0,895,892,1083,36,30.0,0.0,30.27,27,35,20
12,11,3,-1.0,131,425.0,895,894,1026,36,30.0,0.0,30.27,27,35,23
12,11,3,-2.0,167,828.0,899,897,1066,36,30.0,0.0,30.27,27,35,19
12,11,3,10.0,183,1005.0,889,899,1072,36,30.0,0.0,30.27,27,35,19
12,11,3,-3.0,185,1069.0,873,903,1058,36,30.0,0.0,30.27,31,33,18
12,11,3,-3.0,134,541.0,887,905,1021,36,30.0,0.0,30.27,31,33,15
12,11,3,-3.0,252,1391.0,883,907,1075,36,30.0,0.0,30.27,31,33,14
12,11,3,-3.0,180,1028.0,858,913,1038,36,30.0,0.0,30.27,31,33,19
12,11,3,-13.0,120,483.0,929,916,1049,36,30.0,0.0,30.27,31,33,16
12,11,3,-5.0,160,760.0,921,916,1081,36,30.0,0.0,30.27,31,33,12
12,11,3,-1.0,110,288.0,920,919,1030,36,30.0,0.0,30.27,31,33,14
12,11,3,-3.0,99,213.0,895,919,994,36,30.0,0.0,30.27,31,33,22
12,11,3,-3.0,104,340.0,890,920,994,36,30.0,0.0,30.27,31,33,20
12,11,3,1.0,156,828.0,921,922,1077,36,30.0,0.0,30.27,31,33,12
12,11,3,-4.0,391,2475.0,929,925,1140,36,30.0,0.0,30.27,31,33,12
12,11,3,-4.0,197,1089.0,930,926,1127,36,30.0,0.0,30.27,31,33,22
12,11,3,-5.0,380,2475.0,940,935,1140,36,30.0,0.0,30.27,31,33,15
12,11,3,-3.0,265,1391.0,810,936,1015,36,30.0,0.0,30.27,31,33,29
12,11,3,-3.0,268,1417.0,895,939,1103,36,30.0,0.0,30.27,31,33,19
12,11,3,9.0,91,290.0,930,939,1021,36,30.0,0.0,30.27,31,33,27
12,11,3,-3.0,128,483.0,896,940,1024,36,30.0,0.0,30.27,31,33,12
12,11,3,-3.0,211,1182.0,899,942,1050,36,30.0,0.0,30.27,31,33,15
12,11,3,-4.0,203,1069.0,951,947,1154,36,30.0,0.0,30.27,31,33,21
12,11,3,-3.0,337,1990.0,952,949,1169,36,30.0,0.0,30.27,31,33,13
12,11,3,-3.0,94,187.0,940,956,1034,36,28.0,0.0,30.3,31,33,18
12,11,3,3.0,235,1598.0,954,957,1249,36,28.0,0.0,30.3,31,33,12
12,11,3,-6.0,216,1182.0,965,959,1121,36,28.0,0.0,30.3,31,33,10
12,11,3,-3.0,99,266.0,905,970,1004,36,28.0,0.0,30.3,30,32,14
12,11,3,-3.0,197,1029.0,975,972,1112,36,28.0,0.0,30.3,30,32,16
12,11,3,-3.0,205,1089.0,936,974,1141,36,28.0,0.0,30.3,30,32,20
12,11,3,-1.0,408,2586.0,980,979,1208,36,28.0,0.0,30.3,30,32,39
12,11,3,-3.0,404,2586.0,930,979,1154,36,28.0,0.0,30.3,30,32,34
12,11,3,-3.0,154,665.0,921,980,1075,36,28.0,0.0,30.3,30,32,18
12,11,3,-3.0,346,2153.0,985,982,1211,36,28.0,0.0,30.3,30,32,13
12,11,3,-3.0,141,718.0,886,983,1027,36,28.0,0.0,30.3,30,32,16
12,11,3,-6.0,365,2446.0,990,984,1175,36,28.0,0.0,30.3,30,32,17
12,11,3,-3.0,183,944.0,960,985,1143,36,28.0,0.0,30.3,30,32,16
12,11,3,-2.0,377,2465.0,988,986,1185,36,28.0,0.0,30.3,30,32,17
12,11,3,-3.0,189,740.0,929,993,1058,36,28.0,0.0,30.3,30,32,20
12,11,3,-3.0,417,2586.0,955,995,1192,36,28.0,0.0,30.3,30,32,26
12,11,3,-3.0,107,290.0,926,997,1033,36,28.0,0.0,30.3,30,32,17
12,11,3,3.0,410,2586.0,995,998,1225,36,28.0,0.0,30.3,30,32,14
12,11,3,-3.0,102,264.0,989,1005,1091,36,28.0,0.0,30.3,30,32,17
12,11,3,-5.0,385,2475.0,1015,1010,1220,36,28.0,0.0,30.3,30,32,14
12,11,3,-3.0,188,944.0,973,1010,1161,36,28.0,0.0,30.3,30,32,18
12,11,3,-9.0,395,2475.0,1020,1011,1235,36,27.0,0.0,30.33,30,32,20
12,11,3,-7.0,384,2475.0,1020,1013,1224,36,27.0,0.0,30.33,30,32,16
12,11,3,-5.0,103,301.0,1019,1014,1122,36,27.0,0.0,30.33,30,32,16
12,11,3,-3.0,398,2422.0,955,1016,1173,36,27.0,0.0,30.33,30,32,21
12,11,3,-2.0,386,2446.0,1019,1017,1225,36,27.0,0.0,30.33,30,32,24
12,11,3,3.0,166,760.0,1015,1018,1181,36,27.0,0.0,30.33,30,32,10
12,11,3,-3.0,199,1074.0,960,1020,1159,36,27.0,0.0,30.33,30,31,13
12,11,3,1.0,133,541.0,1021,1022,1154,36,27.0,0.0,30.33,30,31,14
12,11,3,8.0,379,2521.0,1019,1027,1218,36,27.0,0.0,30.33,30,31,14
12,11,3,11.0,97,209.0,1018,1029,1115,36,27.0,0.0,30.33,30,31,18
12,11,3,0.0,374,2475.0,1045,1045,1239,36,27.0,0.0,30.33,30,31,15
12,11,3,-5.0,85,184.0,1054,1049,1139,36,27.0,0.0,30.33,30,31,13
12,11,3,2.0,120,427.0,1052,1054,1172,36,27.0,0.0,30.33,30,31,13
12,11,3,-5.0,385,2454.0,1065,1060,1270,36,27.0,0.0,30.33,30,31,22
12,11,3,-3.0,193,1005.0,945,1060,1138,36,27.0,0.0,30.33,30,31,16
12,11,3,-3.0,140,509.0,1032,1070,1172,36,27.0,0.0,30.33,30,31,18
12,11,3,-3.0,187,1005.0,1079,1076,1266,36,23.0,0.0,30.36,30,31,13
12,11,3,-4.0,390,2475.0,1080,1076,1290,36,23.0,0.0,30.36,30,31,18
12,11,3,-3.0,85,187.0,1034,1076,1119,36,23.0,0.0,30.36,30,31,26
12,11,3,-3.0,411,2586.0,1025,1077,1256,36,23.0,0.0,30.36,30,31,32
12,11,3,-3.0,138,541.0,960,1088,1098,36,23.0,0.0,30.36,36,35,15
12,11,3,-3.0,142,589.0,995,1090,1137,36,23.0,0.0,30.36,36,35,18
12,11,3,-3.0,404,2586.0,1065,1091,1289,36,23.0,0.0,30.36,36,35,38
12,11,3,-3.0,173,740.0,969,1095,1082,36,23.0,0.0,30.36,36,35,20
12,11,3,-3.0,397,2422.0,1100,1097,1317,36,23.0,0.0,30.36,36,35,26
12,11,3,0.0,169,765.0,1100,1100,1209,36,23.0,0.0,30.36,36,35,14
12,11,3,-7.0,390,2475.0,1109,1102,1319,36,23.0,0.0,30.36,36,35,22
12,11,3,-5.0,370,2429.0,1110,1105,1300,36,23.0,0.0,30.36,36,35,13
12,11,3,0.0,148,665.0,1109,1109,1257,36,23.0,0.0,30.36,36,35,20
12,11,3,10.0,359,2153.0,1100,1110,1339,36,23.0,0.0,30.36,36,35,24
12,11,3,3.0,271,1587.0,1110,1113,1321,36,23.0,0.0,30.36,36,35,13
12,11,3,7.0,276,1587.0,1109,1116,1325,36,23.0,0.0,30.36,36,35,15
12,11,3,0.0,337,2153.0,1117,1117,1334,36,23.0,0.0,30.36,36,35,19
12,11,3,-3.0,90,228.0,1074,1123,1164,36,23.0,0.0,30.36,36,35,19
12,11,3,0.0,172,760.0,1126,1126,1298,36,23.0,0.0,30.36,36,35,15
12,11,3,-3.0,73,187.0,929,1137,1002,36,23.0,0.0,30.36,36,35,21
12,11,3,0.0,144,589.0,1139,1139,1283,36,23.0,0.0,30.36,36,35,13
12,11,3,-3.0,188,1069.0,1125,1145,1313,36,23.0,0.0,30.36,42,29,17
12,11,3,-3.0,295,1626.0,1135,1151,1310,36,23.0,0.0,30.36,42,29,11
12,11,3,-7.0,143,509.0,1165,1158,1308,36,23.0,0.0,30.36,42,29,22
12,11,3,-3.0,199,1089.0,1099,1159,1298,36,23.0,0.0,30.36,42,29,16
12,11,3,-3.0,391,2422.0,1120,1160,1331,36,23.0,0.0,30.36,42,29,21
12,11,3,-3.0,371,2465.0,1042,1160,1233,36,23.0,0.0,30.36,42,29,11
12,11,3,-4.0,394,2475.0,1165,1161,1379,36,20.0,0.0,30.38,42,29,13
12,11,3,10.0,372,2446.0,1155,1165,1347,36,20.0,0.0,30.38,42,29,14
12,11,3,-4.0,371,2248.0,1169,1165,1360,36,20.0,0.0,30.38,42,29,12
12,11,3,-3.0,186,1005.0,1169,1166,1355,36,20.0,0.0,30.38,42,29,16
12,11,3,-1.0,353,2248.0,1170,1169,1343,36,20.0,0.0,30.38,42,29,19
12,11,3,-3.0,76,209.0,1139,1171,1215,36,20.0,0.0,30.38,42,29,18
12,11,3,-9.0,387,2475.0,1180,1171,1387,36,20.0,0.0,30.38,42,29,20
12,11,3,-4.0,135,541.0,1175,1171,1310,36,20.0,0.0,30.38,42,29,15
12,11,3,-3.0,79,184.0,959,1176,1038,36,20.0,0.0,30.38,42,29,27
12,11,3,-4.0,409,2586.0,1180,1176,1409,36,20.0,0.0,30.38,42,29,23
12,11,3,-3.0,424,2586.0,1180,1177,1424,36,20.0,0.0,30.38,42,29,17
12,11,3,-3.0,193,944.0,1180,1177,1373,36,20.0,0.0,30.38,42,29,17
12,11,3,11.0,95,290.0,1169,1180,1264,36,20.0,0.0,30.38,42,29,24
12,11,3,-3.0,266,1521.0,1139,1181,1345,36,20.0,0.0,30.38,42,29,28
12,11,3,14.0,207,1029.0,1168,1182,1315,36,20.0,0.0,30.38,42,29,23
12,11,3,-8.0,184,828.0,1195,1187,1379,36,20.0,0.0,30.38,42,29,27
12,11,3,-3.0,215,1182.0,1175,1191,1330,36,20.0,0.0,30.38,42,29,26
12,11,3,-6.0,394,2475.0,1200,1194,1414,36,20.0,0.0,30.38,42,29,19
12,11,3,-1.0,118,288.0,1195,1194,1313,36,20.0,0.0,30.38,42,29,15
12,11,3,13.0,327,1990.0,1182,1195,1389,36,20.0,0.0,30.38,42,29,11
12,11,3,-3.0,347,1990.0,1180,1196,1407,36,20.0,0.0,30.38,42,29,16
12,11,3,-3.0,179,944.0,1079,1198,1258,36,20.0,0.0,30.38,42,29,21
12,11,3,-6.0,131,483.0,1205,1199,1336,36,20.0,0.0,30.38,42,29,22
12,11,3,-3.0,201,1089.0,1165,1202,1366,36,20.0,0.0,30.38,28,44,20
12,11,3,-3.0,200,1069.0,1180,1206,1380,36,20.0,0.0,30.38,28,44,21
12,11,3,-6.0,395,2475.0,1215,1209,1430,36,20.0,0.0,30.38,28,44,18
12,11,3,2.0,183,740.0,1215,1217,1338,36,20.0,0.0,30.38,28,44,17
12,11,3,-4.0,157,828.0,1230,1226,1387,36,20.0,0.0,30.38,28,44,13
12,11,3,-3.0,265,1391.0,1105,1228,1310,36,20.0,0.0,30.38,28,44,17
12,11,3,-1.0,125,427.0,1229,1228,1354,36,20.0,0.0,30.38,28,44,13
12,11,3,0.0,391,2475.0,1230,1230,1,36,20.0,0.0,30.38,28,44,18
12,11,3,-3.0,398,2446.0,1183,1230,1401,36,20.0,0.0,30.38,28,44,20
12,11,3,-3.0,275,1626.0,1213,1234,1368,36,20.0,0.0,30.38,28,44,18
12,11,3,-3.0,138,425.0,1169,1234,1307,36,20.0,0.0,30.38,28,44,34
12,11,3,-4.0,183,1028.0,1245,1241,1428,36,20.0,0.0,30.38,28,44,12
12,11,3,-3.0,71,187.0,1027,1241,1098,36,20.0,0.0,30.38,28,44,11
12,11,3,-3.0,233,1598.0,1146,1244,1439,36,20.0,0.0,30.38,28,44,25
12,11,3,-3.0,89,187.0,1169,1244,1258,36,20.0,0.0,30.38,28,44,21
12,11,3,14.0,93,228.0,1240,1254,1333,34,17.0,0.0,30.39,28,44,14
12,11,3,-5.0,117,340.0,1259,1254,1376,34,17.0,0.0,30.39,28,44,17
12,11,3,-10.0,93,209.0,1265,1255,1358,34,17.0,0.0,30.39,28,44,23
12,11,3,9.0,166,760.0,1255,1264,1421,34,17.0,0.0,30.39,25,29,12
12,11,3,-3.0,166,765.0,1175,1270,1281,34,17.0,0.0,30.39,25,29,29
12,11,3,-5.0,96,213.0,1275,1270,1371,34,17.0,0.0,30.39,25,29,20
12,11,3,-3.0,406,2586.0,1275,1272,61,34,17.0,0.0,30.39,25,29,22
12,11,3,-10.0,265,1521.0,1290,1280,55,34,17.0,0.0,30.39,25,29,21
12,11,3,-7.0,252,1521.0,1289,1282,41,34,17.0,0.0,30.39,25,29,20
12,11,3,-4.0,88,187.0,1289,1285,1377,34,17.0,0.0,30.39,25,29,15
12,11,3,-7.0,390,2586.0,1309,1302,79,34,17.0,0.0,30.39,25,29,14
12,11,3,-3.0,378,2475.0,1289,1314,47,33,16.0,0.0,30.41,25,29,18
12,11,3,0.0,384,2475.0,1320,1320,84,33,16.0,0.0,30.41,25,32,23
12,11,3,-3.0,168,944.0,1323,1320,51,33,16.0,0.0,30.41,25,32,17
12,11,3,-5.0,76,184.0,1325,1320,1401,33,16.0,0.0,30.41,25,32,21
12,11,3,2.0,85,301.0,1320,1322,1405,33,16.0,0.0,30.41,25,32,18
12,11,3,-4.0,93,264.0,1335,1331,1428,33,16.0,0.0,30.41,25,32,28
12,11,3,-3.0,100,301.0,1335,1332,1435,33,16.0,0.0,30.41,25,32,19
12,11,3,-3.0,376,2475.0,1290,1334,46,33,16.0,0.0,30.41,25,32,22
12,11,3,-3.0,347,2248.0,1290,1342,17,33,16.0,0.0,30.41,25,32,19
12,11,3,-3.0,68,187.0,1360,1357,1428,33,16.0,0.0,30.41,25,32,23
12,11,3,-3.0,239,1617.0,1259,1357,118,33,16.0,0.0,30.41,25,32,31
12,11,3,-3.0,83,273.0,1349,1373,1432,32,16.0,0.0,30.45,25,32,29
12,11,3,-4.0,77,187.0,1380,1376,17,32,16.0,0.0,30.45,25,32,23
12,11,3,-3.0,100,266.0,1320,1378,1420,32,16.0,0.0,30.45,25,32,22
12,11,3,-3.0,105,427.0,1030,1399,1135,32,16.0,0.0,30.45,18,21,25
12,11,3,-3.0,74,266.0,1378,1405,12,32,16.0,0.0,30.45,18,21,24
12,11,3,-2.0,226,1598.0,1412,1410,258,32,16.0,0.0,30.45,18,21,24
12,11,3,-3.0,228,1598.0,1310,1424,158,32,16.0,0.0,30.45,18,21,20
12,11,3,-3.0,78,264.0,1380,1436,18,32,16.0,0.0,30.45,18,21,23
12,11,3,-3.0,90,301.0,1115,1440,1205,32,16.0,0.0,30.45,18,21,25
12,11,3,2.0,223,1576.0,1439,1,282,30,25.0,0.0,30.61,14,11,19
12,11,3,-3.0,59,150.0,1370,24,1429,30,25.0,0.0,30.61,14,11,14
12,11,3,-3.0,115,427.0,1290,105,1405,31,14.0,0.0,30.51,3,3,15
12,12,4,-3.0,222,1598.0,301,298,583,28,15.0,0.0,30.64,1,3,12
12,12,4,-3.0,181,1069.0,301,318,482,28,15.0,0.0,30.64,9,23,18
12,12,4,-5.0,371,2475.0,340,335,531,28,15.0,0.0,30.64,9,23,12
12,12,4,-5.0,124,636.0,351,346,475,28,15.0,0.0,30.64,9,23,19
12,12,4,-7.0,368,2465.0,357,350,545,28,15.0,0.0,30.64,9,23,16
12,12,4,-9.0,170,740.0,359,350,469,28,15.0,0.0,30.64,9,23,17
12,12,4,-8.0,158,760.0,360,352,518,27,15.0,0.0,30.67,9,23,27
12,12,4,-8.0,343,2248.0,360,352,523,27,15.0,0.0,30.67,9,23,33
12,12,4,-6.0,80,301.0,360,354,440,27,15.0,0.0,30.67,9,23,18
12,12,4,-5.0,388,2475.0,360,355,568,27,15.0,0.0,30.67,9,23,19
12,12,4,-6.0,133,541.0,380,374,513,27,15.0,0.0,30.67,21,19,18
12,12,4,0.0,194,1089.0,375,375,569,27,15.0,0.0,30.67,21,19,22
12,12,4,-3.0,173,1028.0,385,382,558,27,15.0,0.0,30.67,21,19,17
12,12,4,-4.0,204,1182.0,387,383,531,27,15.0,0.0,30.67,21,19,17
12,12,4,-5.0,350,2153.0,390,385,620,27,15.0,0.0,30.67,21,19,19
12,12,4,-5.0,176,1005.0,390,385,566,27,15.0,0.0,30.67,21,19,17
12,12,4,-9.0,188,1074.0,405,396,593,27,15.0,0.0,30.67,21,19,31
12,12,4,0.0,252,1391.0,400,400,592,27,15.0,0.0,30.67,21,19,15
12,12,4,-4.0,151,760.0,410,406,561,27,15.0,0.0,30.67,21,19,17
12,12,4,-13.0,407,2586.0,420,407,647,27,15.0,0.0,30.67,21,19,22
12,12,4,-10.0,385,2475.0,420,410,625,27,15.0,0.0,30.67,21,19,24
12,12,4,1.0,340,1990.0,409,410,629,27,15.0,0.0,30.67,21,19,23
12,12,4,-9.0,409,2586.0,420,411,649,27,13.0,0.0,30.71,21,19,14
12,12,4,-8.0,81,187.0,420,412,501,27,13.0,0.0,30.71,21,19,18
12,12,4,-5.0,390,2422.0,420,415,630,27,13.0,0.0,30.71,21,19,16
12,12,4,-3.0,205,1029.0,420,417,565,27,13.0,0.0,30.71,21,19,20
12,12,4,-7.0,385,2454.0,425,418,630,27,13.0,0.0,30.71,21,19,27
12,12,4,-2.0,194,1089.0,420,418,614,27,13.0,0.0,30.71,21,19,20
12,12,4,-7.0,75,209.0,427,420,502,27,13.0,0.0,30.71,39,35,16
12,12,4,-3.0,89,213.0,390,422,479,27,13.0,0.0,30.71,39,35,20
12,12,4,-3.0,174,944.0,415,430,589,27,13.0,0.0,30.71,39,35,17
12,11,3,-3.0,104,290.0,1289,434,1393,27,13.0,0.0,30.71,37,32,28
12,12,4,3.0,143,718.0,432,435,575,27,13.0,0.0,30.71,39,35,17
12,12,4,8.0,393,2586.0,428,436,641,27,13.0,0.0,30.71,39,35,15
12,12,4,-10.0,387,2422.0,450,440,657,27,13.0,0.0,30.71,39,35,24
12,12,4,3.0,114,340.0,440,443,554,27,13.0,0.0,30.71,39,35,10
12,12,4,-3.0,377,2475.0,419,446,616,27,13.0,0.0,30.71,39,35,11
12,12,4,-8.0,75,266.0,455,447,530,27,13.0,0.0,30.71,39,35,11
12,12,4,-7.0,352,2153.0,455,448,687,27,13.0,0.0,30.71,39,35,21
12,12,4,4.0,81,264.0,444,448,525,27,13.0,0.0,30.71,39,35,18
12,12,4,-9.0,84,301.0,460,451,544,27,13.0,0.0,30.71,39,35,19
12,12,4,-5.0,132,541.0,460,455,592,27,13.0,0.0,30.71,39,35,11
12,12,4,-3.0,402,2586.0,420,459,642,27,13.0,0.0,30.71,39,35,15
12,12,4,-7.0,163,740.0,470,463,573,27,13.0,0.0,30.71,39,35,19
12,12,4,-4.0,153,828.0,469,465,622,27,13.0,0.0,30.71,39,35,13
12,12,4,-3.0,317,1990.0,470,467,667,27,13.0,0.0,30.71,39,35,14
12,12,4,-12.0,101,264.0,479,467,580,27,13.0,0.0,30.71,39,35,18
12,12,4,-6.0,101,301.0,474,468,575,27,13.0,0.0,30.71,39,35,15
12,12,4,-6.0,215,1182.0,475,469,630,27,13.0,0.0,30.71,39,35,17
12,12,4,-6.0,388,2475.0,480,474,688,29,12.0,0.0,30.72,39,35,24
12,12,4,-10.0,403,2569.0,485,475,708,29,12.0,0.0,30.72,39,35,32
12,12,4,-10.0,355,2153.0,485,475,720,29,12.0,0.0,30.72,39,35,26
12,12,4,-4.0,376,2475.0,480,476,676,29,12.0,0.0,30.72,39,35,20
12,12,4,-9.0,140,541.0,485,476,625,29,12.0,0.0,30.72,39,35,17
12,12,4,-3.0,187,1069.0,480,477,667,29,12.0,0.0,30.72,39,35,15
12,12,4,-6.0,183,944.0,485,479,668,29,12.0,0.0,30.72,39,35,12
12,12,4,0.0,270,1417.0,480,480,690,29,12.0,0.0,30.72,52,17,35
12,12,4,-4.0,371,2248.0,485,481,676,29,12.0,0.0,30.72,52,17,25
12,12,4,-2.0,195,1089.0,485,483,680,29,12.0,0.0,30.72,52,17,24
12,12,4,-5.0,182,740.0,488,483,610,29,12.0,0.0,30.72,52,17,31
12,12,4,-7.0,422,2586.0,490,483,732,29,12.0,0.0,30.72,52,17,26
12,12,4,-1.0,292,1626.0,485,484,657,29,12.0,0.0,30.72,52,17,29
12,12,4,0.0,229,1598.0,485,485,774,29,12.0,0.0,30.72,52,17,33
12,12,4,0.0,196,1069.0,485,485,681,29,12.0,0.0,30.72,52,17,27
12,12,4,6.0,176,944.0,480,486,656,29,12.0,0.0,30.72,52,17,34
12,12,4,-3.0,189,1005.0,490,487,679,29,12.0,0.0,30.72,52,17,21
12,12,4,0.0,104,427.0,488,488,592,29,12.0,0.0,30.72,52,17,23
12,12,4,-1.0,201,1089.0,490,489,691,29,12.0,0.0,30.72,52,17,37
12,12,4,-7.0,162,828.0,500,493,662,29,12.0,0.0,30.72,52,17,35
12,12,4,13.0,390,2475.0,485,498,695,29,12.0,0.0,30.72,52,17,33
12,12,4,-7.0,379,2475.0,515,508,714,29,12.0,0.0,30.72,52,17,27
12,12,4,0.0,376,2446.0,510,510,706,29,12.0,0.0,30.72,52,17,28
12,12,4,-5.0,173,765.0,517,512,630,29,12.0,0.0,30.72,52,17,33
12,12,4,-3.0,87,290.0,485,512,572,29,12.0,0.0,30.72,52,17,20
12,12,4,-3.0,382,2422.0,520,517,722,29,12.0,0.0,30.72,52,17,18
12,12,4,-5.0,83,184.0,525,520,608,29,12.0,0.0,30.72,52,17,22
12,12,4,-10.0,87,228.0,530,520,617,29,12.0,0.0,30.72,52,17,20
12,12,4,-3.0,163,760.0,510,527,673,29,12.0,0.0,30.72,52,17,20
12,12,4,-2.0,97,213.0,531,529,628,29,12.0,0.0,30.72,52,17,16
12,12,4,8.0,252,1521.0,533,541,725,31,11.0,0.0,30.73,31,21,13
12,12,4,-3.0,277,1521.0,545,542,762,31,11.0,0.0,30.73,31,21,19
12,12,4,-10.0,397,2586.0,560,550,777,31,11.0,0.0,30.73,31,21,23
